word,shape,distinct,meaning
zarg,CVCC,no,
zarp,CVCC,no,
zart,CVCC,no,lizard
zark,CVCC,no,open
zarf,CVCC,no,
zarv,CVCC,no,
zarx,CVCC,no,
zomp,CVCC,no,
zond,CVCC,no,
zont,CVCC,no,
zonk,CVCC,no,
zoqk,CVCC,no,
zodj,CVCC,no,
zotx,CVCC,no,
zokx,CVCC,no,
zosp,CVCC,no,
zost,CVCC,no,
zosk,CVCC,no,
zoft,CVCC,no,
zoxt,CVCC,no,
zolb,CVCC,no,
zold,CVCC,no,
zolp,CVCC,no,
zolt,CVCC,no,column
zolk,CVCC,no,
zolf,CVCC,no,
zolv,CVCC,no,
zolx,CVCC,no,
zorm,CVCC,no,
zorn,CVCC,no,ear
zorb,CVCC,no,
zord,CVCC,no,exit
zorg,CVCC,no,
zorp,CVCC,no,
zort,CVCC,no,
zork,CVCC,no,
zorf,CVCC,no,
zorv,CVCC,no,
zorx,CVCC,no,
zump,CVCC,no,
zund,CVCC,no,
zunt,CVCC,no,
zunk,CVCC,no,
zuqk,CVCC,yes,z sound
zudj,CVCC,no,
zutx,CVCC,no,
zukx,CVCC,no,
zusp,CVCC,no,
zust,CVCC,no,
zusk,CVCC,no,
zuft,CVCC,no,
zuxt,CVCC,no,
zulb,CVCC,no,
zuld,CVCC,no,
zulp,CVCC,no,
zult,CVCC,no,
zulk,CVCC,no,
zulf,CVCC,no,
zulv,CVCC,no,
zulx,CVCC,no,
zurm,CVCC,no,
zurn,CVCC,no,
zurb,CVCC,no,
zurd,CVCC,no,
zurg,CVCC,no,
zurp,CVCC,no,
zurt,CVCC,no,
zurk,CVCC,no,
zurf,CVCC,no,
zurv,CVCC,no,
zurx,CVCC,no,
fimp,CVCC,no,
find,CVCC,no,
fint,CVCC,no,
fink,CVCC,no,
fiqk,CVCC,yes,even (though)
fidj,CVCC,no,
fitx,CVCC,no,
fikx,CVCC,yes,
fisp,CVCC,no,
fist,CVCC,no,
fisk,CVCC,yes,
fift,CVCC,yes,
fixt,CVCC,yes,
filb,CVCC,yes,
fild,CVCC,no,
filp,CVCC,no,
filt,CVCC,yes,
filk,CVCC,yes,
filf,CVCC,yes,
filv,CVCC,no,
filx,CVCC,yes,
firm,CVCC,yes,
firn,CVCC,no,
firb,CVCC,no,
fird,CVCC,no,
firg,CVCC,no,
firp,CVCC,no,
firt,CVCC,no,
firk,CVCC,no,
firf,CVCC,no,
firv,CVCC,no,
firx,CVCC,no,
femp,CVCC,no,
fend,CVCC,no,
fent,CVCC,yes,faint (dizzy)
fenk,CVCC,no,
feqk,CVCC,no,
fedj,CVCC,no,
fetx,CVCC,no,
fekx,CVCC,no,
fesp,CVCC,no,
fest,CVCC,no,
fesk,CVCC,no,
feft,CVCC,no,
fext,CVCC,no,
felb,CVCC,no,
feld,CVCC,no,
felp,CVCC,no,
felt,CVCC,no,
felk,CVCC,no,
felf,CVCC,no,
felv,CVCC,no,
felx,CVCC,no,
ferm,CVCC,no,
fern,CVCC,no,
ferb,CVCC,no,
ferd,CVCC,no,
ferg,CVCC,no,
ferp,CVCC,no,
fert,CVCC,no,
ferk,CVCC,no,
ferf,CVCC,no,
ferv,CVCC,no,
ferx,CVCC,no,
famp,CVCC,no,
fand,CVCC,no,fund
fant,CVCC,no,
fank,CVCC,no,
faqk,CVCC,yes,funk
fadj,CVCC,no,
fatx,CVCC,no,
fakx,CVCC,yes,
fasp,CVCC,no,
fast,CVCC,yes,fast
fask,CVCC,yes,
faft,CVCC,yes,
faxt,CVCC,yes,
falb,CVCC,no,
fald,CVCC,no,
falp,CVCC,no,
falt,CVCC,no,
falk,CVCC,no,
falf,CVCC,no,
falv,CVCC,no,
falx,CVCC,no,
farm,CVCC,yes,far
farn,CVCC,no,
farb,CVCC,no,
fard,CVCC,no,
farg,CVCC,yes,fog
farp,CVCC,no,
fart,CVCC,yes,fart
fark,CVCC,no,
farf,CVCC,no,
farv,CVCC,yes,10^24
farx,CVCC,no,
fomp,CVCC,no,
fond,CVCC,no,
font,CVCC,no,
fonk,CVCC,no,
foqk,CVCC,no,
fodj,CVCC,no,
fotx,CVCC,no,
fokx,CVCC,no,
fosp,CVCC,no,
fost,CVCC,no,
fosk,CVCC,no,
foft,CVCC,no,
foxt,CVCC,no,
folb,CVCC,no,
fold,CVCC,no,fold
folp,CVCC,no,
folt,CVCC,no,
folk,CVCC,no,
folf,CVCC,no,
folv,CVCC,no,
folx,CVCC,no,
form,CVCC,no,form
forn,CVCC,no,fine (good)
forb,CVCC,no,
ford,CVCC,no,
forg,CVCC,no,
forp,CVCC,no,
fort,CVCC,no,fort
fork,CVCC,no,ant (animal)
forf,CVCC,no,
forv,CVCC,no,
forx,CVCC,no,
fump,CVCC,no,
fund,CVCC,no,
funt,CVCC,yes,photon
funk,CVCC,yes,
fuqk,CVCC,no,
fudj,CVCC,no,
futx,CVCC,no,
fukx,CVCC,yes,
fusp,CVCC,no,
fust,CVCC,no,
fusk,CVCC,yes,
fuft,CVCC,yes,
fuxt,CVCC,yes,
fulb,CVCC,no,
fuld,CVCC,no,
fulp,CVCC,no,
fult,CVCC,yes,
fulk,CVCC,yes,
fulf,CVCC,no,
fulv,CVCC,no,
fulx,CVCC,no,
furm,CVCC,yes,
furn,CVCC,no,
furb,CVCC,no,
furd,CVCC,no,
furg,CVCC,no,
furp,CVCC,no,
furt,CVCC,no,
furk,CVCC,no,
furf,CVCC,no,
furv,CVCC,no,
furx,CVCC,no,
flim,CCVC,no,
flin,CCVC,no,
fliq,CCVC,no,
flib,CCVC,no,
flid,CCVC,yes,field (math)
flig,CCVC,no,
flip,CCVC,yes,flip
flit,CCVC,no,
flik,CCVC,no,
flis,CCVC,no,
fliz,CCVC,no,
flif,CCVC,yes,
fliv,CCVC,no,
flix,CCVC,no,
flij,CCVC,no,
flic,CCVC,no,
fliC,CCVC,no,
flem,CCVC,yes,flame
flen,CCVC,no,
fleq,CCVC,no,
fleb,CCVC,no,
fled,CCVC,no,
fleg,CCVC,no,
flep,CCVC,no,
flet,CCVC,no,fight
flek,CCVC,yes,mirror
fles,CCVC,no,
flez,CCVC,no,
flef,CCVC,no,
flev,CCVC,no,
flex,CCVC,no,
flej,CCVC,no,
flec,CCVC,no,
fleC,CCVC,yes,appear
flam,CCVC,no,
flan,CCVC,no,
flaq,CCVC,no,
flab,CCVC,no,
flad,CCVC,yes,
flag,CCVC,no,
flap,CCVC,yes,hop
flat,CCVC,no,flat
flak,CCVC,no,
flas,CCVC,no,
flaz,CCVC,no,
flaf,CCVC,yes,
flav,CCVC,no,
flax,CCVC,yes,flesh
flaj,CCVC,no,
flac,CCVC,no,
flaC,CCVC,no,
flal,CCVC,no,
flar,CCVC,no,
flom,CCVC,yes,f sound
flon,CCVC,no,
floq,CCVC,no,
flob,CCVC,no,lob
flod,CCVC,no,
flog,CCVC,no,
flop,CCVC,no,
flot,CCVC,no,float
flok,CCVC,yes,glow
flos,CCVC,no,
floz,CCVC,no,
flof,CCVC,no,
flov,CCVC,no,
flox,CCVC,no,
floj,CCVC,no,
floc,CCVC,no,
floC,CCVC,no,
flol,CCVC,no,
flor,CCVC,yes,flower
flum,CCVC,no,fly (action)
flun,CCVC,no,few
fluq,CCVC,no,
flub,CCVC,no,
flud,CCVC,yes,fluid
flug,CCVC,no,
flup,CCVC,yes,
flut,CCVC,no,
fluk,CCVC,no,
flus,CCVC,no,
fluz,CCVC,yes,complex
fluf,CCVC,yes,
fluv,CCVC,no,
flux,CCVC,yes,flush
fluj,CCVC,no,
fluc,CCVC,no,
fluC,CCVC,no,
flul,CCVC,no,
flur,CCVC,no,
frim,CCVC,no,
frin,CCVC,no,funny
friq,CCVC,no,
frib,CCVC,no,
frid,CCVC,no,
frig,CCVC,no,
frip,CCVC,no,
frit,CCVC,no,
frik,CCVC,no,freak
fris,CCVC,yes,hiss
friz,CCVC,no,freeze
frif,CCVC,no,
friv,CCVC,no,
frix,CCVC,yes,fish
frij,CCVC,no,
fric,CCVC,no,
friC,CCVC,no,
frem,CCVC,no,
fren,CCVC,no,danish e vowel sound
freq,CCVC,no,
freb,CCVC,no,
fred,CCVC,no,vowel large E sound
freg,CCVC,no,
frep,CCVC,no,
fret,CCVC,no,frame
frek,CCVC,no,
fres,CCVC,no,
frez,CCVC,no,phrase
fref,CCVC,no,
frev,CCVC,no,
frex,CCVC,no,
frej,CCVC,no,
frec,CCVC,no,
freC,CCVC,no,
fram,CCVC,no,
fran,CCVC,no,
fraq,CCVC,no,
frab,CCVC,no,
frad,CCVC,no,
frag,CCVC,no,
frap,CCVC,no,
frat,CCVC,no,
frak,CCVC,no,
fras,CCVC,yes,sail
fraz,CCVC,no,
fraf,CCVC,no,
frav,CCVC,no,
frax,CCVC,no,fresh
fraj,CCVC,no,
frac,CCVC,no,
fraC,CCVC,no,
fral,CCVC,no,
frar,CCVC,no,
from,CCVC,no,
fron,CCVC,no,
froq,CCVC,no,
frob,CCVC,no,
frod,CCVC,no,
frog,CCVC,no,
frop,CCVC,no,
frot,CCVC,no,
frok,CCVC,no,
fros,CCVC,no,
froz,CCVC,no,
frof,CCVC,no,
frov,CCVC,no,
frox,CCVC,no,
froj,CCVC,no,
froc,CCVC,no,
froC,CCVC,no,fear
frol,CCVC,no,
fror,CCVC,no,
frum,CCVC,no,
frun,CCVC,no,
fruq,CCVC,no,
frub,CCVC,no,
frud,CCVC,no,
frug,CCVC,no,
frup,CCVC,no,
frut,CCVC,no,
fruk,CCVC,no,
frus,CCVC,no,
fruz,CCVC,no,
fruf,CCVC,no,
fruv,CCVC,no,
frux,CCVC,no,
fruj,CCVC,no,
fruc,CCVC,no,
fruC,CCVC,no,
frul,CCVC,no,
frur,CCVC,no,
vimp,CVCC,no,
vind,CVCC,no,
vint,CVCC,no,
vink,CVCC,no,
viqk,CVCC,no,
vidj,CVCC,no,
vitx,CVCC,no,
vikx,CVCC,no,
visp,CVCC,no,
vist,CVCC,yes,visit
visk,CVCC,no,
vift,CVCC,no,
vixt,CVCC,no,
vilb,CVCC,no,
vild,CVCC,no,
vilp,CVCC,no,
vilt,CVCC,no,
vilk,CVCC,no,
vilf,CVCC,no,
vilv,CVCC,no,
vilx,CVCC,no,
virm,CVCC,no,
virn,CVCC,no,
virb,CVCC,no,
vird,CVCC,no,
virg,CVCC,no,
virp,CVCC,no,
virt,CVCC,no,
virk,CVCC,no,
virf,CVCC,no,
virv,CVCC,no,
virx,CVCC,no,
vemp,CVCC,no,
vend,CVCC,no,
vent,CVCC,no,
venk,CVCC,no,
veqk,CVCC,no,
vedj,CVCC,yes,vegetable
vetx,CVCC,no,
vekx,CVCC,no,
vesp,CVCC,no,
vest,CVCC,no,
vesk,CVCC,no,
veft,CVCC,no,
vext,CVCC,no,
velb,CVCC,no,
veld,CVCC,no,
velp,CVCC,no,
velt,CVCC,no,
velk,CVCC,no,
velf,CVCC,no,
velv,CVCC,no,
velx,CVCC,no,
verm,CVCC,no,
vern,CVCC,no,
verb,CVCC,no,
verd,CVCC,no,
verg,CVCC,no,
verp,CVCC,no,
vert,CVCC,no,
verk,CVCC,no,
verf,CVCC,no,
verv,CVCC,no,
verx,CVCC,no,
vamp,CVCC,no,
vand,CVCC,no,
vant,CVCC,no,archaea
vank,CVCC,no,
vaqk,CVCC,no,cow
vadj,CVCC,no,
vatx,CVCC,no,
vakx,CVCC,no,
vasp,CVCC,no,
vast,CVCC,no,vast
vask,CVCC,no,
vaft,CVCC,no,
vaxt,CVCC,no,
valb,CVCC,no,
vald,CVCC,no,
valp,CVCC,no,
valt,CVCC,no,
valk,CVCC,no,
valf,CVCC,no,
valv,CVCC,no,evolve
valx,CVCC,no,
varm,CVCC,no,vomit
varn,CVCC,no,
varb,CVCC,no,
vard,CVCC,no,
varg,CVCC,no,
varp,CVCC,no,
vart,CVCC,no,
vark,CVCC,no,syllable
varf,CVCC,no,
varv,CVCC,no,
varx,CVCC,no,
vomp,CVCC,no,
vond,CVCC,no,
vont,CVCC,no,
vonk,CVCC,no,
voqk,CVCC,no,
vodj,CVCC,no,
votx,CVCC,no,
vokx,CVCC,no,
vosp,CVCC,no,
vost,CVCC,no,
vosk,CVCC,no,
voft,CVCC,no,
voxt,CVCC,no,
volb,CVCC,no,
vold,CVCC,no,
volp,CVCC,no,
volt,CVCC,no,volt
volk,CVCC,no,
volf,CVCC,no,
volv,CVCC,no,
volx,CVCC,no,
vorm,CVCC,no,
vorn,CVCC,no,
vorb,CVCC,yes,ever
vord,CVCC,no,avoid
vorg,CVCC,no,
vorp,CVCC,no,
vort,CVCC,no,
vork,CVCC,no,electron
vorf,CVCC,no,
vorv,CVCC,no,
vorx,CVCC,yes,vowel o sound
vump,CVCC,no,
vund,CVCC,no,
vunt,CVCC,no,
vunk,CVCC,no,
vuqk,CVCC,no,
vudj,CVCC,no,
vutx,CVCC,yes,entity
vukx,CVCC,no,
vusp,CVCC,no,
vust,CVCC,yes,v sound
vusk,CVCC,no,
vuft,CVCC,no,
vuxt,CVCC,no,
vulb,CVCC,no,
vuld,CVCC,no,
vulp,CVCC,no,
vult,CVCC,no,
vulk,CVCC,no,
vulf,CVCC,no,
vulv,CVCC,no,
vulx,CVCC,no,
vurm,CVCC,no,
vurn,CVCC,no,
vurb,CVCC,no,
vurd,CVCC,no,
vurg,CVCC,no,
vurp,CVCC,no,
vurt,CVCC,no,
vurk,CVCC,no,
vurf,CVCC,yes,verify
vurv,CVCC,no,
vurx,CVCC,no,
vrim,CCVC,no,
vrin,CCVC,no,
vriq,CCVC,no,
vrib,CCVC,no,
vrid,CCVC,no,
vrig,CCVC,no,
vrip,CCVC,no,
vrit,CCVC,no,
vrik,CCVC,no,
vris,CCVC,no,
vriz,CCVC,no,
vrif,CCVC,no,
vriv,CCVC,no,
vrix,CCVC,no,
vrij,CCVC,no,
vric,CCVC,no,
vriC,CCVC,no,wood
vrem,CCVC,no,
vren,CCVC,no,
vreq,CCVC,no,
vreb,CCVC,no,
vred,CCVC,no,
vreg,CCVC,no,
vrep,CCVC,no,
vret,CCVC,no,settle
vrek,CCVC,no,
vres,CCVC,no,
vrez,CCVC,no,
vref,CCVC,no,
vrev,CCVC,no,
vrex,CCVC,no,
vrej,CCVC,no,
vrec,CCVC,no,
vreC,CCVC,no,
vram,CCVC,no,insight
vran,CCVC,no,
vraq,CCVC,no,
vrab,CCVC,no,
vrad,CCVC,no,
vrag,CCVC,no,
vrap,CCVC,no,
vrat,CCVC,no,
vrak,CCVC,no,
vras,CCVC,no,
vraz,CCVC,no,
vraf,CCVC,no,
vrav,CCVC,no,
vrax,CCVC,no,
vraj,CCVC,no,average
vrac,CCVC,no,
vraC,CCVC,no,
vral,CCVC,no,
vrar,CCVC,no,
vrom,CCVC,no,
vron,CCVC,no,
vroq,CCVC,no,
vrob,CCVC,no,
vrod,CCVC,no,
vrog,CCVC,no,
vrop,CCVC,no,
vrot,CCVC,no,
vrok,CCVC,no,
vros,CCVC,no,
vroz,CCVC,no,
vrof,CCVC,no,
vrov,CCVC,no,
vrox,CCVC,no,
vroj,CCVC,no,
vroc,CCVC,no,
vroC,CCVC,no,
vrol,CCVC,no,
vror,CCVC,no,
vrum,CCVC,no,
vrun,CCVC,no,ocean
vruq,CCVC,no,
vrub,CCVC,no,
vrud,CCVC,no,
vrug,CCVC,no,10^18
vrup,CCVC,no,
vrut,CCVC,no,
vruk,CCVC,no,
vrus,CCVC,no,
vruz,CCVC,no,
vruf,CCVC,no,
vruv,CCVC,no,
vrux,CCVC,no,
vruj,CCVC,no,
vruc,CCVC,no,
vruC,CCVC,no,
vrul,CCVC,no,
vrur,CCVC,no,
ximp,CVCC,yes,shrimp (fish)
xind,CVCC,yes,
xint,CVCC,no,
xink,CVCC,yes,
xiqk,CVCC,no,
xidj,CVCC,yes,
xitx,CVCC,no,
xikx,CVCC,yes,
xisp,CVCC,yes,
xist,CVCC,no,
xisk,CVCC,yes,
xift,CVCC,yes,shift
xixt,CVCC,yes,
xilb,CVCC,no,
xild,CVCC,yes,shield
xilp,CVCC,yes,
xilt,CVCC,no,
xilk,CVCC,yes,
xilf,CVCC,yes,
xilv,CVCC,no,
xilx,CVCC,yes,
xirm,CVCC,yes,
xirn,CVCC,no,
xirb,CVCC,no,
xird,CVCC,no,
xirg,CVCC,no,
xirp,CVCC,no,
xirt,CVCC,no,
xirk,CVCC,no,
xirf,CVCC,no,
xirv,CVCC,no,
xirx,CVCC,no,
xemp,CVCC,no,
xend,CVCC,no,
xent,CVCC,no,
xenk,CVCC,no,
xeqk,CVCC,no,
xedj,CVCC,no,
xetx,CVCC,no,
xekx,CVCC,no,
xesp,CVCC,no,
xest,CVCC,no,
xesk,CVCC,no,
xeft,CVCC,no,
xext,CVCC,no,
xelb,CVCC,no,
xeld,CVCC,no,
xelp,CVCC,no,
xelt,CVCC,no,
xelk,CVCC,no,
xelf,CVCC,no,
xelv,CVCC,no,
xelx,CVCC,no,
xerm,CVCC,no,
xern,CVCC,no,
xerb,CVCC,no,
xerd,CVCC,no,
xerg,CVCC,no,
xerp,CVCC,no,
xert,CVCC,no,
xerk,CVCC,no,
xerf,CVCC,no,
xerv,CVCC,no,
xerx,CVCC,no,
xamp,CVCC,no,
xand,CVCC,no,
xant,CVCC,yes,ancient
xank,CVCC,yes,
xaqk,CVCC,no,
xadj,CVCC,yes,
xatx,CVCC,no,
xakx,CVCC,yes,
xasp,CVCC,yes,
xast,CVCC,no,
xask,CVCC,yes,ask
xaft,CVCC,yes,
xaxt,CVCC,yes,
xalb,CVCC,no,
xald,CVCC,yes,
xalp,CVCC,no,
xalt,CVCC,no,
xalk,CVCC,no,
xalf,CVCC,no,
xalv,CVCC,no,
xalx,CVCC,yes,
xarm,CVCC,yes,10^21
xarn,CVCC,no,
xarb,CVCC,no,
xard,CVCC,no,
xarg,CVCC,no,
xarp,CVCC,yes,x sound
xart,CVCC,no,
xark,CVCC,yes,society
xarf,CVCC,no,
xarv,CVCC,no,
xarx,CVCC,no,
xomp,CVCC,no,
xond,CVCC,no,
xont,CVCC,no,
xonk,CVCC,no,
xoqk,CVCC,no,
xodj,CVCC,no,
xotx,CVCC,no,
xokx,CVCC,no,
xosp,CVCC,no,
xost,CVCC,no,
xosk,CVCC,no,
xoft,CVCC,no,
xoxt,CVCC,no,
xolb,CVCC,no,
xold,CVCC,no,
xolp,CVCC,no,
xolt,CVCC,no,
xolk,CVCC,no,
xolf,CVCC,no,
xolv,CVCC,no,
xolx,CVCC,no,
xorm,CVCC,no,
xorn,CVCC,no,
xorb,CVCC,no,
xord,CVCC,no,
xorg,CVCC,no,
xorp,CVCC,no,
xort,CVCC,no,sure
xork,CVCC,no,
xorf,CVCC,no,
xorv,CVCC,no,
xorx,CVCC,no,
xump,CVCC,yes,
xund,CVCC,yes,
xunt,CVCC,no,
xunk,CVCC,yes,
xuqk,CVCC,no,
xudj,CVCC,yes,
xutx,CVCC,no,
xukx,CVCC,yes,
xusp,CVCC,yes,
xust,CVCC,no,
xusk,CVCC,yes,
xuft,CVCC,yes,
xuxt,CVCC,yes,
xulb,CVCC,yes,
xuld,CVCC,no,
xulp,CVCC,no,
xult,CVCC,yes,
xulk,CVCC,yes,
xulf,CVCC,yes,
xulv,CVCC,no,
xulx,CVCC,yes,
xurm,CVCC,yes,
xurn,CVCC,no,
xurb,CVCC,no,
xurd,CVCC,no,
xurg,CVCC,no,
xurp,CVCC,no,
xurt,CVCC,no,
xurk,CVCC,no,
xurf,CVCC,no,
xurv,CVCC,no,
xurx,CVCC,no,
jimp,CVCC,no,
jind,CVCC,no,
jint,CVCC,no,
jink,CVCC,no,
jiqk,CVCC,no,
jidj,CVCC,no,
jitx,CVCC,no,
jikx,CVCC,no,
jisp,CVCC,no,
jist,CVCC,no,
jisk,CVCC,no,
jift,CVCC,no,
jixt,CVCC,no,
jilb,CVCC,no,
jild,CVCC,no,
jilp,CVCC,no,
jilt,CVCC,no,
jilk,CVCC,no,
jilf,CVCC,no,
jilv,CVCC,no,
jilx,CVCC,no,
jirm,CVCC,no,
jirn,CVCC,no,
jirb,CVCC,no,
jird,CVCC,no,
jirg,CVCC,no,
jirp,CVCC,no,
jirt,CVCC,no,
jirk,CVCC,no,
jirf,CVCC,no,
jirv,CVCC,no,
jirx,CVCC,no,
jemp,CVCC,no,
jend,CVCC,no,
jent,CVCC,no,
jenk,CVCC,no,
jeqk,CVCC,no,
jedj,CVCC,no,
jetx,CVCC,no,
jekx,CVCC,no,
jesp,CVCC,no,
jest,CVCC,no,
jesk,CVCC,no,
jeft,CVCC,no,
jext,CVCC,no,
jelb,CVCC,no,
jeld,CVCC,no,
jelp,CVCC,no,
jelt,CVCC,no,
jelk,CVCC,no,
jelf,CVCC,no,
jelv,CVCC,no,
jelx,CVCC,no,
jerm,CVCC,no,
jern,CVCC,no,
jerb,CVCC,no,
jerd,CVCC,no,
jerg,CVCC,no,
jerp,CVCC,no,
jert,CVCC,no,
jerk,CVCC,no,
jerf,CVCC,no,
jerv,CVCC,no,
jerx,CVCC,no,
jamp,CVCC,no,
jand,CVCC,no,
jant,CVCC,no,
jank,CVCC,no,
jaqk,CVCC,no,
jadj,CVCC,no,
jatx,CVCC,no,
jakx,CVCC,no,
jasp,CVCC,no,
jast,CVCC,no,
jask,CVCC,no,
jaft,CVCC,no,
jaxt,CVCC,no,
jalb,CVCC,no,
jald,CVCC,no,
jalp,CVCC,no,
jalt,CVCC,no,
jalk,CVCC,no,
jalf,CVCC,yes,j sound
jalv,CVCC,no,
jalx,CVCC,no,
jarm,CVCC,no,
jarn,CVCC,no,
jarb,CVCC,no,
jard,CVCC,no,
jarg,CVCC,no,
jarp,CVCC,no,
jart,CVCC,no,
jark,CVCC,no,
jarf,CVCC,no,
jarv,CVCC,no,
jarx,CVCC,no,
jomp,CVCC,no,
jond,CVCC,no,
jont,CVCC,no,
jonk,CVCC,no,
joqk,CVCC,no,
jodj,CVCC,no,
jotx,CVCC,no,
jokx,CVCC,no,
josp,CVCC,no,
jost,CVCC,no,
josk,CVCC,no,
joft,CVCC,no,
joxt,CVCC,no,
jolb,CVCC,no,
jold,CVCC,no,
jolp,CVCC,no,
jolt,CVCC,no,
jolk,CVCC,no,
jolf,CVCC,no,
jolv,CVCC,no,
jolx,CVCC,no,
jorm,CVCC,no,
jorn,CVCC,no,
jorb,CVCC,no,
jord,CVCC,no,
jorg,CVCC,no,
jorp,CVCC,no,
jort,CVCC,no,
jork,CVCC,no,
jorf,CVCC,no,
jorv,CVCC,no,
jorx,CVCC,no,
jump,CVCC,no,
jund,CVCC,no,
junt,CVCC,no,
junk,CVCC,no,
juqk,CVCC,no,
judj,CVCC,no,
jutx,CVCC,no,
jukx,CVCC,no,
jusp,CVCC,no,
just,CVCC,no,
jusk,CVCC,no,
juft,CVCC,no,
juxt,CVCC,no,
julb,CVCC,no,
juld,CVCC,no,
julp,CVCC,no,
jult,CVCC,no,
julk,CVCC,no,
julf,CVCC,no,
julv,CVCC,no,
julx,CVCC,no,
jurm,CVCC,no,
jurn,CVCC,no,
jurb,CVCC,no,
jurd,CVCC,no,
jurg,CVCC,no,
jurp,CVCC,no,
jurt,CVCC,no,
jurk,CVCC,no,
jurf,CVCC,no,
jurv,CVCC,no,
jurx,CVCC,no,
cimp,CVCC,no,
cind,CVCC,no,
cint,CVCC,no,
cink,CVCC,no,
ciqk,CVCC,no,think
cidj,CVCC,no,
citx,CVCC,no,
cikx,CVCC,no,
cisp,CVCC,no,
cist,CVCC,no,
cisk,CVCC,no,
cift,CVCC,no,
cixt,CVCC,no,
cilb,CVCC,no,
cild,CVCC,no,
cilp,CVCC,no,
cilt,CVCC,no,
cilk,CVCC,no,
cilf,CVCC,no,
cilv,CVCC,no,
cilx,CVCC,no,
cirm,CVCC,no,
cirn,CVCC,no,
cirb,CVCC,no,
cird,CVCC,no,
cirg,CVCC,no,
cirp,CVCC,no,
cirt,CVCC,no,
cirk,CVCC,no,
cirf,CVCC,no,
cirv,CVCC,no,
cirx,CVCC,no,
cemp,CVCC,no,
cend,CVCC,no,
cent,CVCC,no,
cenk,CVCC,no,
ceqk,CVCC,no,
cedj,CVCC,no,
cetx,CVCC,no,
cekx,CVCC,no,
cesp,CVCC,no,
cest,CVCC,no,
cesk,CVCC,no,
ceft,CVCC,no,
cext,CVCC,no,
celb,CVCC,no,
celd,CVCC,no,
celp,CVCC,no,
celt,CVCC,no,
celk,CVCC,no,
celf,CVCC,no,
celv,CVCC,no,
celx,CVCC,no,
cerm,CVCC,no,
cern,CVCC,no,
cerb,CVCC,no,
cerd,CVCC,no,
cerg,CVCC,no,
cerp,CVCC,no,
cert,CVCC,no,
cerk,CVCC,no,
cerf,CVCC,no,
cerv,CVCC,no,
cerx,CVCC,no,
camp,CVCC,no,
cand,CVCC,no,
cant,CVCC,no,
cank,CVCC,no,
caqk,CVCC,no,
cadj,CVCC,no,
catx,CVCC,no,
cakx,CVCC,no,
casp,CVCC,no,
cast,CVCC,no,
cask,CVCC,no,
caft,CVCC,no,
caxt,CVCC,no,
calb,CVCC,no,
cald,CVCC,no,
calp,CVCC,no,
calt,CVCC,no,
calk,CVCC,no,
calf,CVCC,no,
calv,CVCC,no,
calx,CVCC,no,
carm,CVCC,no,
carn,CVCC,no,ion
carb,CVCC,no,
card,CVCC,no,
carg,CVCC,no,
carp,CVCC,no,
cart,CVCC,no,
cark,CVCC,no,
carf,CVCC,no,
carv,CVCC,no,
carx,CVCC,no,
comp,CVCC,no,
cond,CVCC,no,
cont,CVCC,no,
conk,CVCC,no,
coqk,CVCC,no,
codj,CVCC,no,
cotx,CVCC,no,
cokx,CVCC,no,
cosp,CVCC,no,
cost,CVCC,no,
cosk,CVCC,no,
coft,CVCC,no,
coxt,CVCC,no,
colb,CVCC,no,
cold,CVCC,no,
colp,CVCC,no,
colt,CVCC,no,
colk,CVCC,no,
colf,CVCC,no,
colv,CVCC,no,
colx,CVCC,no,
corm,CVCC,no,
corn,CVCC,no,british o vowel sound
corb,CVCC,no,distance (tele-)
cord,CVCC,no,
corg,CVCC,no,
corp,CVCC,no,
cort,CVCC,no,
cork,CVCC,no,
corf,CVCC,no,
corv,CVCC,no,
corx,CVCC,no,
cump,CVCC,no,
cund,CVCC,no,
cunt,CVCC,no,
cunk,CVCC,no,
cuqk,CVCC,no,
cudj,CVCC,no,
cutx,CVCC,no,tooth
cukx,CVCC,no,
cusp,CVCC,no,
cust,CVCC,no,
cusk,CVCC,no,
cuft,CVCC,no,
cuxt,CVCC,no,
culb,CVCC,no,
culd,CVCC,no,
culp,CVCC,no,
cult,CVCC,no,
culk,CVCC,no,
culf,CVCC,no,
culv,CVCC,no,
culx,CVCC,no,
curm,CVCC,no,
curn,CVCC,no,
curb,CVCC,no,
curd,CVCC,no,
curg,CVCC,no,
curp,CVCC,no,
curt,CVCC,no,
curk,CVCC,no,
curf,CVCC,no,
curv,CVCC,no,
curx,CVCC,no,
crim,CCVC,no,
crin,CCVC,no,
criq,CCVC,no,
crib,CCVC,no,
crid,CCVC,no,
crig,CCVC,no,
crip,CCVC,no,
crit,CCVC,no,threat
crik,CCVC,no,
cris,CCVC,no,
criz,CCVC,no,
crif,CCVC,no,
criv,CCVC,no,
crix,CCVC,no,
crij,CCVC,no,
cric,CCVC,no,
criC,CCVC,no,
crem,CCVC,no,
cren,CCVC,no,
creq,CCVC,no,
creb,CCVC,no,
cred,CCVC,no,
creg,CCVC,no,
crep,CCVC,no,
cret,CCVC,no,
crek,CCVC,no,
cres,CCVC,no,
crez,CCVC,no,
cref,CCVC,no,
crev,CCVC,no,
crex,CCVC,no,
crej,CCVC,no,
crec,CCVC,no,
creC,CCVC,no,
cram,CCVC,no,
cran,CCVC,no,
craq,CCVC,no,
crab,CCVC,no,
crad,CCVC,no,
